ID,Review,Link,Sentiment
50,,https://www.aliexpress.com/item/1005008097577680.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-50&pdp_npi=4%40dis%21PKR%2123902.09%2111951.05%21%21%21620.40%21310.20%21%4021411ecc17317818742363674e29cf%2112000043721826632%21sea%21PK%210%21ABX&curPageLogUid=qBLLPcSfi8y4&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
51,,https://www.aliexpress.com/item/1005007334320515.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&aem_p4p_detail=202411161031141056261846435880002724517&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-51&pdp_npi=4%40dis%21PKR%2111558.07%214969.97%21%21%21300.00%21129.00%21%4021411ecc17317818742363674e29cf%2112000040311689618%21sea%21PK%210%21ABX&curPageLogUid=kTzZ542ehWGP&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031141056261846435880002724517_13,NR
52,,https://www.aliexpress.com/item/1005005075177337.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-52&pdp_npi=4%40dis%21PKR%2162006.86%2126043.82%21%21%21223.23%2193.76%21%4021411ecc17317818742363674e29cf%2112000043174483125%21sea%21PK%210%21ABX&curPageLogUid=L23Mam5xYKQA&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
53,,https://www.aliexpress.com/item/1005007721912111.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-53&pdp_npi=4%40dis%21PKR%2175548.21%2137774.10%21%21%21271.98%21135.99%21%4021411ecc17317818742363674e29cf%2112000041976303127%21sea%21PK%210%21ABX&curPageLogUid=kFv5wWBVsl44&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
54,,https://www.aliexpress.com/item/1005007928283919.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-54&pdp_npi=4%40dis%21PKR%217297.77%216496.41%21%21%21189.42%21168.62%21%4021411ecc17317818742363674e29cf%2112000042897802236%21sea%21PK%210%21ABX&curPageLogUid=Nf9VirDZgET4&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
55,,https://www.aliexpress.com/item/1005006419520233.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&aem_p4p_detail=202411161031141056261846435880002724517&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-55&pdp_npi=4%40dis%21PKR%2110694.30%213850.00%21%21%21277.58%2199.93%21%4021411ecc17317818742363674e29cf%2112000037099858761%21sea%21PK%210%21ABX&curPageLogUid=lZVBZ72CV1V8&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031141056261846435880002724517_14,NR
56,,https://www.aliexpress.com/item/1005007944392578.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-56&pdp_npi=4%40dis%21PKR%219321.97%217201.06%21%21%21241.96%21186.91%21%4021411ecc17317818742363674e29cf%2112000042960388289%21sea%21PK%210%21ABX&curPageLogUid=X8CdfWqNgRWa&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
57,,https://www.aliexpress.com/item/1005006121055071.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-57&pdp_npi=4%40dis%21PKR%2153326.51%2126663.25%21%21%21191.98%2195.99%21%4021411ecc17317818742363674e29cf%2112000039470689366%21sea%21PK%210%21ABX&curPageLogUid=siusfGMBwDaW&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
58,,https://www.aliexpress.com/item/1005008055959738.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-58&pdp_npi=4%40dis%21PKR%2124893.77%2112446.88%21%21%21646.14%21323.07%21%4021411ecc17317818742363674e29cf%2112000043474559419%21sea%21PK%210%21ABX&curPageLogUid=x9eOvGxuyhtW&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
59,,https://www.aliexpress.com/item/1005007735337597.html?algo_pvid=4e1468ec-b614-40a7-bf69-2e53cf19945e&aem_p4p_detail=202411161031141056261846435880002724517&algo_exp_id=4e1468ec-b614-40a7-bf69-2e53cf19945e-59&pdp_npi=4%40dis%21PKR%21530.90%21477.73%21%21%2113.78%2112.40%21%4021411ecc17317818742363674e29cf%2112000042033893143%21sea%21PK%210%21ABX&curPageLogUid=kyDYYPNx85Un&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031141056261846435880002724517_15,NR
60,,https://www.aliexpress.com/item/1005005576864290.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-0&pdp_npi=4%40dis%21PKR%21516.65%21461.10%21%21%211.86%211.66%21%40212a6e3217317818921145835ea612%2112000033633794575%21sea%21PK%210%21ABX&curPageLogUid=43m27tJPZETi&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
61,,https://www.aliexpress.com/item/1005007389276893.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-1&pdp_npi=4%40dis%21PKR%21903.84%21316.30%21%21%2123.46%218.21%21%40212a6e3217317818921145835ea612%2112000040553157028%21sea%21PK%210%21ABX&curPageLogUid=ncw8xqdzHNJz&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
62,,https://www.aliexpress.com/item/1005005665475122.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-2&pdp_npi=4%40dis%21PKR%211135.39%21408.77%21%21%2129.47%2110.61%21%40212a6e3217317818921145835ea612%2112000033963218771%21sea%21PK%210%21ABX&curPageLogUid=slhmIOWYeggv&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
63,,https://www.aliexpress.com/item/1005006677998623.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&aem_p4p_detail=202411161031323824313837326340002803029&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-3&pdp_npi=4%40dis%21PKR%2112152.93%215104.05%21%21%21315.44%21132.48%21%40212a6e3217317818921145835ea612%2112000037991600259%21sea%21PK%210%21ABX&curPageLogUid=CQrZtCncuMeJ&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031323824313837326340002803029_1,NR
64,,https://www.aliexpress.com/item/1005006577312720.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-4&pdp_npi=4%40dis%21PKR%21220.37%21154.10%21%21%215.72%214.00%21%40212a6e3217317818921145835ea612%2112000037716346957%21sea%21PK%210%21ABX&curPageLogUid=3Z2HUMmjp3OU&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
65,,https://www.aliexpress.com/item/1005006408649580.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-5&pdp_npi=4%40dis%21PKR%218523.31%217095.41%21%21%21221.23%21184.17%21%40212a6e3217317818921145835ea612%2112000037059490122%21sea%21PK%210%21ABX&curPageLogUid=dO8Jsffv2Blt&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
66,,https://www.aliexpress.com/item/1005007449259558.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-6&pdp_npi=4%40dis%21PKR%2112140.60%214856.32%21%21%21315.12%21126.05%21%40212a6e3217317818921145835ea612%2112000040798304832%21sea%21PK%210%21ABX&curPageLogUid=l2EFqb25YLMp&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
67,,https://www.aliexpress.com/item/1005006647209196.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&aem_p4p_detail=202411161031323824313837326340002803029&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-7&pdp_npi=4%40dis%21PKR%217774.82%215285.99%21%21%2127.99%2119.03%21%40212a6e3217317818921145835ea612%2112000037920576550%21sea%21PK%210%21ABX&curPageLogUid=sdXeuUnMS6Ob&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031323824313837326340002803029_2,NR
68,,https://www.aliexpress.com/item/1005006632403050.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-8&pdp_npi=4%40dis%21PKR%211581.53%21569.43%21%21%2141.05%2114.78%21%40212a6e3217317818921145835ea612%2112000038111629918%21sea%21PK%210%21ABX&curPageLogUid=6JB3Unrc6vci&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
69,,https://www.aliexpress.com/item/1005007118000818.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-9&pdp_npi=4%40dis%21PKR%2115152.42%218333.14%21%21%2154.55%2130.00%21%40212a6e3217317818921145835ea612%2112000039466568274%21sea%21PK%210%21ABX&curPageLogUid=qrGxgme9dQE5&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
70,,https://www.aliexpress.com/item/1005004173231645.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-10&pdp_npi=4%40dis%21PKR%21549.99%21516.66%21%21%211.98%211.86%21%40212a6e3217317818921145835ea612%2112000028279440951%21sea%21PK%210%21ABX&curPageLogUid=ToxxXyxcfk9J&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
71,,https://www.aliexpress.com/item/1005007038173834.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&aem_p4p_detail=202411161031323824313837326340002803029&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-11&pdp_npi=4%40dis%21PKR%2112505.06%215251.99%21%21%21324.58%21136.32%21%40212a6e3217317818921145835ea612%2112000039180031243%21sea%21PK%210%21ABX&curPageLogUid=ruQhyPM8ndAB&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031323824313837326340002803029_3,NR
72,,https://www.aliexpress.com/item/1005006735719097.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-12&pdp_npi=4%40dis%21PKR%211402.74%211236.08%21%21%215.05%214.45%21%40212a6e3217317818921145835ea612%2112000038129984167%21sea%21PK%210%21ABX&curPageLogUid=E7aa55jvZZD5&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
73,,https://www.aliexpress.com/item/1005007863441368.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-13&pdp_npi=4%40dis%21PKR%219051.51%217935.77%21%21%21234.94%21205.98%21%40212a6e3217317818921145835ea612%2112000042593970808%21sea%21PK%210%21ABX&curPageLogUid=GZTM52v94TzR&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
74,,https://www.aliexpress.com/item/1005006669045054.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&aem_p4p_detail=202411161031323824313837326340002803029&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-15&pdp_npi=4%40dis%21PKR%216569.29%215680.42%21%21%2123.65%2120.45%21%40212a6e3217317818921145835ea612%2112000037972722171%21sea%21PK%210%21ABX&curPageLogUid=07w9Fbg8TwXH&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031323824313837326340002803029_4,NR
75,,https://www.aliexpress.com/item/1005005757867191.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-16&pdp_npi=4%40dis%21PKR%2112042.74%214696.82%21%21%21312.58%21121.91%21%40212a6e3217317818921145835ea612%2112000034246502984%21sea%21PK%210%21ABX&curPageLogUid=tOgN3EXOs7wi&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
76,,https://www.aliexpress.com/item/1005005833994318.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-17&pdp_npi=4%40dis%21PKR%213072.91%211106.11%21%21%2179.76%2128.71%21%40212a6e3217317818921145835ea612%2112000034617181629%21sea%21PK%210%21ABX&curPageLogUid=Hdbask4nZZ1i&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
77,,https://www.aliexpress.com/item/1005007240080202.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-18&pdp_npi=4%40dis%21PKR%211161.97%21406.84%21%21%2130.16%2110.56%21%40212a6e3217317818921145835ea612%2112000039917965091%21sea%21PK%210%21ABX&curPageLogUid=xsanKfE9pmla&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
78,,https://www.aliexpress.com/item/1005006678210117.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&aem_p4p_detail=202411161031323824313837326340002803029&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-19&pdp_npi=4%40dis%21PKR%2121513.42%219035.71%21%21%21558.40%21234.53%21%40212a6e3217317818921145835ea612%2112000037991767299%21sea%21PK%210%21ABX&curPageLogUid=adnTxBGi17GL&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031323824313837326340002803029_5,NR
79,,https://www.aliexpress.com/item/1005005885427974.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-20&pdp_npi=4%40dis%21PKR%21859.54%21309.38%21%21%2122.31%218.03%21%40212a6e3217317818921145835ea612%2112000034761878793%21sea%21PK%210%21ABX&curPageLogUid=4s63qCnqoHVN&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
80,,https://www.aliexpress.com/item/1005007586675552.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-21&pdp_npi=4%40dis%21PKR%212288.50%21800.98%21%21%2159.40%2120.79%21%40212a6e3217317818921145835ea612%2112000041400221001%21sea%21PK%210%21ABX&curPageLogUid=V4HZc1QrnSK0&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
81,,https://www.aliexpress.com/item/1005006618761029.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-22&pdp_npi=4%40dis%21PKR%212114.36%21782.49%21%21%2154.88%2120.31%21%40212a6e3217317818921145835ea612%2112000037838451323%21sea%21PK%210%21ABX&curPageLogUid=K4UryUeCxhMh&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
82,,https://www.aliexpress.com/item/1005007805977883.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&aem_p4p_detail=202411161031323824313837326340002803029&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-23&pdp_npi=4%40dis%21PKR%2119441.21%2114791.32%21%21%2169.99%2153.25%21%40212a6e3217317818921145835ea612%2112000042263996419%21sea%21PK%210%21ABX&curPageLogUid=n4ciRXxcPbXe&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031323824313837326340002803029_6,NR
83,,https://www.aliexpress.com/item/1005005264141439.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-24&pdp_npi=4%40dis%21PKR%21724.98%21697.20%21%21%212.61%212.51%21%40212a6e3217317818921145835ea612%2112000032409698628%21sea%21PK%210%21ABX&curPageLogUid=QMvEJRNdfAB3&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
84,,https://www.aliexpress.com/item/1005001735264479.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-26&pdp_npi=4%40dis%21PKR%21486.10%21444.43%21%21%211.75%211.60%21%40212a6e3217317818921145835ea612%2112000017389321838%21sea%21PK%210%21ABX&curPageLogUid=vt0HDA91Nu7h&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
85,,https://www.aliexpress.com/item/1005005907660818.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-32&pdp_npi=4%40dis%21PKR%21991.68%21347.12%21%21%2125.74%219.01%21%40212a6e3217317818921145835ea612%2112000034799293910%21sea%21PK%210%21ABX&curPageLogUid=687s0wszFTk8&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
86,"Arrived in good condition, excellent product, has grip even for the buttons, I just didn't put on the directional buttons because they precision be smooth for fighting games.Very excellent.as described good product works greatGoodHonestly, once beautiful.very durable and fits on the ps5 controller well. highly recommendedHave no doubt, can you buy, what an amazing product, what quality, many impeccable details, perfect! Congratulations Talon games.Very good quality product and in other sites it will be like for 15$ I received it in a short time.The best and fastest.I didnï¿½t receive my package so not much to say but the tracker was off by saying it was delivered when nothing had been delivered",https://www.aliexpress.com/item/1005006041570507.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-36&pdp_npi=4%40dis%21PKR%212955.49%212599.94%21%21%2110.64%219.36%21%40212a6e3217317818921145835ea612%2112000035452303825%21sea%21PK%210%21ABX&curPageLogUid=fEqkvYdRat48&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
87,"The best control I 've ever had in my life. Robust, quality construction. Levers, buttons, triggers, absolutely every piece of this control is of great quality, with excellent response. Has a balanced weight and a very comfortable grip. Was worth every penny.It is worth the boy very good controller amazing feeling and response time is accurate amazing for anything of game play and software is user friendlyAwesome seller! They were really nice to me and helpful!Product Khoravi by the meaning of the word from the meaning of the terrible quality and excellent control and accuracy and high and even delivery very fast in 6 days has been delivery request to the extent of my home but the only problem I paid him tax and customs fees, and the problem was from me, I am my mother, what I notice that the product does not include tax, but the rest is excellent, the seller is excellent and fast, thank you.Good qualityDoes not connect to Xbox One! The description is not accurate!",https://www.aliexpress.com/item/1005007328860139.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&aem_p4p_detail=202411161031323824313837326340002803029&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-39&pdp_npi=4%40dis%21PKR%2131245.32%2116872.47%21%21%21811.00%21437.94%21%40212a6e3217317818921145835ea612%2112000040287270262%21sea%21PK%210%21ABX&curPageLogUid=SvWpFBMhD16z&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161031323824313837326340002803029_10,Positive
88,"It costs a bit to put it on but it adapts wellIt costs a bit to put it on but it adapts wellNiceIt fits perfectly and it doesn't slip on gaming!!Good quality... fit properly to the controller... seller recommended...The topWhat a good material, very softFits very well and the color and material is suitableVery good product according to your descriptionArrived as the description says, (and)okVery coachyI like everything was beautifulbuenoMore than usual time passes and nothing reaches meGood quality... fit properly to the controller... seller recommended...What a good material, very soft",https://www.aliexpress.com/item/1005006911935036.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-41&pdp_npi=4%40dis%21PKR%21463.86%21430.73%21%21%2112.04%2111.18%21%40212a6e3217317818921145835ea612%2112000038706716455%21sea%21PK%210%21ABX&curPageLogUid=DoDq5r8wC96q&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
89,"No PlayStation logo, print quality and plastic 10/10. Very advise)Very solid product, looks just as good as the authentic one. It's well packaged and delivery was timely (11 days to Kenya). I'm a very happy customer and would highly recommend the seller.Very good arrived ahead of time with very good quality and well protected, it only costs a little to put it but from then on great productI really had a lot of doubts, but I got my hands quickly and quickly, thank you very much. It came seriously in 1 week, but unfortunately ptt went very slowly myself I took itBeautiful arrival as on photo fast sending and very good follow-up of the package I recommend youThey look very good... Good quality material is felt .. Highly recommendedCase beautiful solid air not easy to ride just it is a pity that it is not on both sides in red and black otherwise sastifiit exact description so no surprise thanks ali expressThe product arrived in perfect condition, very well packed. Excellent quality.Arrived in 10 days cover plates fit wellTop satisfied and 100% tailor-madeFits very well and looks very coolGreat ps5 skinNickel nothing to sayLooks amazing, but doesnï¿½t have PlayStation logoThe truth looks very good to put it on the console.Super easy to put on and received without apparent damagePerfect fit, 100% as described, quick delivery.Great product, I recommendGood product but not very clean finish at the level of the corner where you put the games, after for the good price.The product quality is very good as also compatibility I have no problem as compatibility only ps logo not water minus for me",https://www.aliexpress.com/item/1005006043847293.html?algo_pvid=f80de5b4-6ece-47d8-b755-248ab24c48f3&algo_exp_id=f80de5b4-6ece-47d8-b755-248ab24c48f3-42&pdp_npi=4%40dis%21PKR%219022.61%219022.61%21%21%21234.19%21234.19%21%40212a6e3217317818921145835ea612%2112000035461094358%21sea%21PK%210%21ABX&curPageLogUid=yaH4vKNStLkv&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
